Timestamp,Gender,What is your age?,What is your religion?,Which area do you come from?,How many siblings do you have?,Have you ever visited any counselor/therapist?,What is your relationship status?,How many hours of sleep do you get everyday?,What kind of dreams do you get?,Which food do you prefer?, Do you have your meals on time?,How many litres of water do you drink in a day?,Do you workout often?,What time do you normally wake up in the morning?,What time do you normally wake up in the morning on an off-day?,Did your school have a counselor?, What kind of school did you attend?,How did you travel to school?,Which was your favorite subject?," During school life, have you had any concerns about your/your friend's mental health e.g. stress, anxiety, low mood?","If yes, did you feel you had enough understanding and information on the problem?",Who has supported you/your friend with mental health stuff?,What was your financial condition growing up?,What is your opinion about ‘peer pressure’?,What stream did you choose? (Higher Secondary School),What age did you get a phone for yourself?,How often did you participate in non-curricular activities?, Were you ever part of the school cabinet? (Head girl/ Head boy or house captain), Were you ever part of the school sports team?,How often were you called to the principal’s office for any form of mischief/misbehavior?,Do you talk to one or more of your classmates from your school days on a  weekly or daily basis?,What areas of life do you think impact mental health that you might want help with,Which relationships do you feel you might want support with. This could include education and strategies to cope with problems., Do you like reading books? ,Do you read the newspaper/ keep up with the happenings of the world?,What social media platforms do you use? ,Do you look forward to the weekend?,What is your plan for a holiday?,How hopeful are you about achieving your college related goals or future job prospects?,What makes you happy?,What are your energy levels like when I finish my day?,How much time do you have to travel to reach your place of study?,How excited do you get for your birthday?, Do you smoke? ,How often do you consume alcohol?,Stigma,Do you meditate or use other techniques in order to feel relaxed or happy?,Does your college/university have a counsellor?,Would you say that your college is addressing the mental health concerns among its students?,"Do you agree or disagree, that college life affects your mental health?",What are the major reasons you feel in a way college life may affect your mental health?,Do you as a student have a good social life at university/college?,Do you have good friends at college/university?,Do you participate in extra curricular activities?,Do you feel respected and wanted among your classmates?,Do you get enough free time in college/university?,Does your college have a proper schedule that the staff maintains to follow?,Are you enjoying the course you are studying?,Do you feel like you are studying something new and useful in college/university?,Are you happy/satisfied with the marks which you achieve?,Do you feel you are doing well now in college/university in comparison to your school or high school performances?,Do you feel pressure in order to meet the deadlines to submit assignments or projects?,"Do you find sufficient time to focus on your hobbies, extra curricular activities?","Can you balance personal, social, and academics responsibilities?",Do you right now have a clear vision of what you want to achieve  career-wise in future?,Are you happy with your college life?,Have you or anyone you know experienced cyber bullying?
4/4/2021 16:25:44,Male,30,Hindu,Urban,2,No,Single,Between 4 and 7,Dreams of failure,Homemade,Yes,3.5 L,Yes,Between 5 am and 7 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Foot,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),No,Yes,Parent,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before/during PG,Sometimes,No,No,Only a few times,Yes,Family problems,With my parents,Yes,Yes,Instagram,Yes,"Hangout with friends and family, dear ones",5,Being around people you love,4,2 hours,4,Never smoked,On occasion,,Yes,Maybe,Yes,Agree,Uncertainty about which major or career path to choose,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
4/4/2021 16:37:36,Male,25,Hindu,Urban,1,No,Single,More than 8,Dreams of success,Homemade,Yes,Less than 1.5 L,Sometimes,Between 5 am and 7 am,After 9 am,Yes,Co-ed (Girls and boys),Foot,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),Maybe,Yes,Friend,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Others,Before 10th std,Sometimes,Yes,Yes,Only a few times,Yes,"Family problems, Anxiety and or depression, Fear of the future/planning the future",With my friends (difficulties or break downs/loss of the friendship),No,Sometimes,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones",3,Being around people you love,3,Less than 1 hour,4,"Used to smoke, but not anymore",On occasion,,Sometimes,Yes,Maybe,Neutral,Submissions and project work,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,No
4/4/2021 17:48:20,Male,25,Hindu,Urban,None,No,In a relationship,Between 4 and 7,Good,Homemade,Sometimes,2.5 L,Sometimes,Between 5 am and 7 am,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,Yes,Yes,Friend,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before/during UG,Always did,No,Yes,Only a few times,Yes,"Family problems, Body image",With my parents,Yes,Sometimes,"Facebook, Instagram",Yes,"Hangout with friends and family, dear ones",3,"Being around people you love, Being around animals, Food",3,Less than 1 hour,5,Never smoked,On occasion,,Sometimes,Yes,Yes,Disagree,Submissions and project work,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,No,Maybe,Not sure,Yes,No
4/4/2021 19:57:27,Male,22,Christian,Urban,2,No,Single,Between 4 and 7,Good,Homemade,Sometimes,Less than 1.5 L,Don't get time,Never a constant time,After 9 am,Yes,All boys,Car or bike,Science,No,,,"Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Many times,Yes,Phone addiction/fights,"With my parents, With my teachers, Siblings",No,No,"Facebook, Instagram, Twitter, Snapchat",Yes,"Hangout with friends and family, dear ones",4,"Being around people you love, Your work/study, Being around animals, Food",4,Less than 1 hour,3,"Used to smoke, but not anymore",On occasion,,Sometimes,Yes,Not aware,Neutral,"Pressure to succeed in academics, Uncertainty about which major or career path to choose, Submissions and project work",Maybe,Yes,Yes,Yes,Sometimes,Yes,Maybe,Yes,Yes,Yes,Sometimes,No,Yes,Yes,Yes,Yes
4/4/2021 21:57:07,Female,23,Christian,Urban,1,No,Single,More than 8,Good,Homemade,Yes,1.5  L,Yes,Never a constant time,Never a constant time,Yes,Co-ed (Girls and boys),Car or bike,Science,No,,Parent,"Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before 10th std,Sometimes,Yes,Yes,Never,Yes,"School stress, Body image, Self esteem, Fear of the future/planning the future, Bullying",With my friends (difficulties or break downs/loss of the friendship),Yes,Sometimes,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones",5,"Being around people you love, Your work/study, Being around animals, Food",2,Less than 1 hour,4,Never smoked,On occasion,,No,Yes,Not aware,Agree,Uncertainty about which major or career path to choose,Yes,Yes,No,Yes,Yes,Yes,Yes,Maybe,No,No,Yes,No,No,Not sure,Sometimes,Yes
4/5/2021 3:43:37,Male,24,Other,Rural,1,No,It's complicated ,More than 8,Good,Homemade,No,Less than 1.5 L,Don't get time,After 9 am,Never a constant time,Yes,Co-ed (Girls and boys),Foot,History,Maybe,No,"Teacher, Friend","Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Others,Before 10th std,Sometimes,No,Yes,Never,Yes,"School stress, Family problems, Fear of the future/planning the future","With my friends (difficulties or break downs/loss of the friendship), Siblings",Yes,Yes,Twitter,No,"Sleep, Do nothing",1,Food,2,1 hour,1,Never smoked,On occasion,,Sometimes,I don't know,Yes,Agree,"Pressure to succeed in academics, Uncertainty about which major or career path to choose, Submissions and project work",I don't know,Yes,Yes,I don't know,Sometimes,Yes,Maybe,Yes,Maybe,No,Sometimes,No,No,Not sure,Yes,Yes
4/5/2021 15:54:51,Female,23,Hindu,Urban,1,No,Single,More than 8,Good,Homemade,Yes,1.5  L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,No,Yes,"Teacher, Friend, Parent","Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Sometimes,No,No,Never,No,,"With my parents, Siblings",No,Yes,"Facebook, Instagram",Yes,"Hangout with friends and family, dear ones, Sleep, Do nothing",3,Being around people you love,3,Less than 1 hour,2,Never smoked,Never,,Yes,Yes,Maybe,Agree,"Pressure to succeed in academics, Submissions and project work",Yes,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Sometimes,Yes,Yes,Not sure,Yes,No
4/6/2021 12:09:01,Male,26,Hindu,Rural,1,No,Single,More than 8,Good,Homemade,Yes,More than 3.5 L,Yes,After 9 am,After 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Science,Maybe,Yes,"Friend, There wasn't support I wanted to access","Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Arts,Before 12th std (10th std - 11th std),Sometimes,Yes,Yes,Only a few times,Yes,Anxiety and or depression,With my friends (difficulties or break downs/loss of the friendship),Yes,Sometimes,"Facebook, Instagram",Yes,"Hangout with friends and family, dear ones",5,Being around people you love,4,Less than 1 hour,5,Sometimes,Very Often,,Yes,I don't know,Maybe,Agree,Pressure to succeed in academics,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
4/7/2021 0:15:39,Female,21,Hindu,Rural,1,No,Single,More than 8,Good,Homemade,Sometimes,2.5 L,Sometimes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Mathematics,Yes,Yes,"Friend, Parent","Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Commerce,Before 12th std (10th std - 11th std),Sometimes,Yes,Yes,Never,Yes,School stress,"With my parents, With my friends (difficulties or break downs/loss of the friendship)",Yes,Sometimes,Instagram,Yes,"Hangout with friends and family, dear ones",5,"Being around people you love, Food",3,Less than 1 hour,5,Never smoked,Never,,Yes,I don't know,Not aware,Neutral,"Pressure to succeed in academics, Increased social media use",Yes,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Sometimes,Yes,Yes,Yes,Yes,No
4/7/2021 0:50:36,Female,22,Hindu,Rural,2,No,Single,Between 4 and 7,Nightmare,Homemade,Sometimes,Less than 1.5 L,No,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Car or bike,Science,No,,,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Never,Yes,"School stress, Body image, Anxiety and or depression","With my parents, With my teachers",Yes,No,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones",4,"Being around people you love, Being around animals",3,2 hours,5,Never smoked,Never,,No,Yes,Yes,Agree,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose, Submissions and project work",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No
4/7/2021 6:30:51,Female,21,Hindu,Urban,2,No,In a relationship,Between 4 and 7,Good,Homemade,Sometimes,1.5  L,Sometimes,Between 5 am and 7 am,After 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Mathematics,Yes,No,There wasn't support I wanted to access,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Others,Before 12th std (10th std - 11th std),Sometimes,No,No,Never,No,"Family problems, Anxiety and or depression, Suicidal thoughts, Self-harm, Sex and relationships, Child abuse/neglect that may have happened, Bullying, Drugs and alcohol, Cyber Bullying","With my parents, Siblings",No,No,"Facebook, Instagram, Twitter, Snapchat",No,Sleep,2,Being around animals,3,1 hour,2,Never smoked,On occasion,,No,Maybe,Maybe,Neutral,"Uncertainty about which major or career path to choose, Submissions and project work",Maybe,Maybe,Yes,Maybe,Sometimes,Maybe,I don't know,Maybe,Maybe,No,Yes,Sometimes,No,Not sure,Sometimes,No
4/7/2021 8:52:40,Female,22,Hindu,Rural,1,No,Friend,More than 8,Dreams of failure,Homemade,No,2.5 L,Sometimes,Between 5 am and 7 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Science,Yes,No,There wasn't support I wanted to access,"Can afford the necessities, not more","It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Sometimes,No,Yes,Only a few times,No,"School stress, Family problems, Body image, Anxiety and or depression, Suicidal thoughts, Child abuse/neglect that may have happened, Fear of the future/planning the future, Parental/family mental health, Friendship issues, Phone addiction/fights","With my friends (difficulties or break downs/loss of the friendship), BF or GF",No,No,Instagram,Yes,Do nothing,2,"Being around people you love, Food",5,1 hour,1,Never smoked,On occasion,,No,Yes,Not aware,Neutral,Uncertainty about which major or career path to choose,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Maybe,Yes
4/7/2021 8:55:26,Female,23,Christian,Rural,2,No,Single,More than 8,Good,Homemade,Yes,3.5 L,Sometimes,After 9 am,After 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Science,No,No,"Teacher, Friend","Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 10th std,Sometimes,Yes,Yes,Only a few times,Yes,"Family problems, Sex and relationships, Child abuse/neglect that may have happened, Fear of the future/planning the future, Friendship issues, Phone addiction/fights","With my parents, With my friends (difficulties or break downs/loss of the friendship), Siblings",No,No,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones, Sleep",5,"Being around people you love, Food",4,Less than 1 hour,5,Never smoked,On occasion,,No,Yes,Yes,Neutral,"Financial stress, Submissions and project work",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
4/7/2021 9:41:15,Female,22,Christian,Rural,2,No,Single,Between 4 and 7,Good,Homemade,Yes,2.5 L,No,Never a constant time,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),Maybe,No,,"Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Commerce,Before/during UG,Always did,Yes,Yes,Only a few times,,"Body image, Self esteem",None,No,Sometimes,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones",3,"Being around people you love, Being around animals, Food",3,Less than 1 hour,4,Never smoked,On occasion,,No,Yes,Maybe,Neutral,"Uncertainty about which major or career path to choose, Increased social media use",Maybe,Yes,Yes,Maybe,Sometimes,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Sometimes,Yes,No,Maybe,Yes
4/7/2021 10:19:27,Female,20,Muslim,Urban,None,No,Single,More than 8,Good,Homemade,Sometimes,2.5 L,Yes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Science,Maybe,No,Friend,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before 10th std,Sometimes,No,Yes,Only a few times,Yes,School stress,With my parents,No,Sometimes,Instagram,No,"Hangout with friends and family, dear ones",3,Being around people you love,3,Less than 1 hour,4,Never smoked,Never,,Sometimes,Yes,No,Agree,Pressure to succeed in academics,Yes,Yes,No,Yes,No,No,Maybe,No,No,No,Yes,No,No,Not sure,Sometimes,No
4/7/2021 10:25:27,Male,20,Hindu,Rural,More than 4,No,In a relationship,More than 8,Good,Homemade,Yes,1.5  L,Yes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Mathematics,No,Yes,Teacher,Finding it difficult to make ends meet,"It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Never,Yes,School stress,With my parents,Yes,Yes,"Facebook, Instagram, Twitter, Snapchat",Yes,"Hangout with friends and family, dear ones, Sleep, Do nothing",3,Being around people you love,3,Less than 1 hour,4,"Used to smoke, but not anymore",Never,,Yes,Yes,Yes,Agree,Pressure to succeed in academics,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4/7/2021 10:47:38,Female,22,Hindu,Rural,1,No,Single,More than 8,Good,Homemade,Yes,1.5  L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),Yes,No,Teacher,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before/during UG,Sometimes,No,No,Never,Yes,"Family problems, Anxiety and or depression, Suicidal thoughts, Fear of the future/planning the future, Parental/family mental health",With my parents,No,Yes,"Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones",4,"Being around people you love, Being around animals",2,2 hours,4,Never smoked,Never,,Yes,Yes,Yes,Agree,"Pressure to succeed in academics, Financial stress, Submissions and project work",Yes,Yes,Yes,Maybe,No,Yes,Yes,Yes,No,No,Yes,No,Maybe,Yes,Sometimes,No
4/7/2021 11:33:03,Female,22,Other,Urban,1,No,Single,Between 4 and 7,Good,Homemade,Yes,Less than 1.5 L,No,After 9 am,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,No,No,"Friend, Parent","Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 10th std,Sometimes,No,No,Never,No,"School stress, Gender/Sexuality, Body image, Anxiety and or depression, Self esteem, Suicidal thoughts, Sex and relationships, Bullying, Friendship issues, Eating disorders, Phone addiction/fights","With my parents, With my friends (difficulties or break downs/loss of the friendship)",No,No,"Facebook, Instagram, Twitter, Snapchat",Yes,Sleep,4,"Being around people you love, Being around animals, Food",2,1 hour,2,Never smoked,On occasion,,No,I don't know,,Agree,"Pressure to succeed in academics, Increased social media use, Submissions and project work",Maybe,Yes,Yes,I don't know,Sometimes,Yes,Yes,Maybe,Yes,Yes,Yes,No,No,No,Maybe,Yes
4/7/2021 12:50:06,Male,23,Hindu,Rural,3,No,Single,More than 8,Good,Homemade,Yes,Less than 1.5 L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Foot,Science,No,,,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Sometimes,No,Yes,Never,Yes,"School stress, Family problems, Gender/Sexuality, Body image, Anxiety and or depression, Self esteem, Suicidal thoughts, Self-harm, Sex and relationships, Child abuse/neglect that may have happened, Fear of the future/planning the future, Bullying, Parental/family mental health, Friendship issues, Eating disorders, Drugs and alcohol, Domestic and family violence/fighting at home, Cyber Bullying, Phone addiction/fights, I think parents need an information/support group","With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship), Siblings",No,Sometimes,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones, Do nothing",3,"Being around people you love, Food",5,1 hour,5,Sometimes,On occasion,,No,Yes,Maybe,Neutral,"Pressure to succeed in academics, Uncertainty about which major or career path to choose",Maybe,Yes,No,Yes,Yes,Yes,Maybe,No,No,No,Yes,No,No,No,Maybe,No
4/7/2021 14:27:49,Male,23,Hindu,Urban,2,No,Single,Between 4 and 7,Dreams of failure,Homemade,No,More than 3.5 L,Sometimes,Between 5 am and 7 am,Between 5 am and 7 am,No,Co-ed (Girls and boys),Car or bike,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),No,No,,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before/during UG,Sometimes,No,Yes,Only a few times,No,Bullying,With my parents,No,Sometimes,Instagram,No,Do nothing,2,Being around animals,1,1 hour,1,Never smoked,Never,,No,I don't know,Maybe,Agree,Pressure to succeed in academics,Maybe,No,No,No,No,Maybe,I don't know,Maybe,No,No,Yes,No,No,No,No,No
4/7/2021 14:54:26,Female,24,Muslim,Urban,2,Yes,Single,Between 4 and 7,Nightmare,Outside food,Yes,1.5  L,Don't get time,Between 5 am and 7 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Foot,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),Yes,Yes,School counsellor,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Commerce,Before 12th std (10th std - 11th std),Never,No,No,Never,No,Anxiety and or depression,With my friends (difficulties or break downs/loss of the friendship),No,Sometimes,"Facebook, Instagram, Snapchat",Yes,Sleep,3,Being around people you love,3,1 hour,3,Never smoked,Never,,No,Yes,Yes,Neutral,Uncertainty about which major or career path to choose,Maybe,Yes,No,Maybe,Sometimes,Maybe,I don't know,Maybe,Yes,Yes,Sometimes,Yes,Yes,Not sure,Yes,No
4/7/2021 17:41:30,Female,24,Hindu,Urban,None,Yes,Single,Between 4 and 7,Good,Homemade,Yes,More than 3.5 L,Sometimes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Science,Yes,,,,"It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Sometimes,Yes,No,Never,,,"With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship)",Yes,Yes,,Yes,"Hangout with friends and family, dear ones",4,Being around people you love,3,Less than 1 hour,,,,,,Yes,,Neutral,Uncertainty about which major or career path to choose,,,,,,Yes,,,,,Sometimes,Yes,Maybe,,Sometimes,
4/7/2021 18:01:35,Female,22,Hindu,Urban,1,No,Single,Between 4 and 7,Nightmare,Homemade,Yes,2.5 L,Sometimes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,No,No,,"Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),When I was forced to,No,No,Never,No,"School stress, Anxiety and or depression, Self esteem","With my parents, With my friends (difficulties or break downs/loss of the friendship)",Yes,Sometimes,Instagram,Yes,"Hangout with friends and family, dear ones, Sleep, Do nothing",3,"Being around people you love, Being around animals, Food",3,1 hour,2,Never smoked,Never,,Sometimes,Yes,Not aware,Neutral,"Pressure to succeed in academics, Submissions and project work",Maybe,Maybe,No,Yes,Sometimes,Yes,Yes,Yes,Maybe,Maybe,Yes,No,Maybe,Not sure,Sometimes,No
4/7/2021 18:09:30,Female,22,Hindu,Urban,2,No,Single,Between 4 and 7,Good,Homemade,Yes,3.5 L,Yes,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,No,No,School counsellor,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 10th std,Always did,Yes,No,Never,Yes,,"With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship), Siblings",Yes,Yes,Instagram,Yes,"Hangout with friends and family, dear ones",4,"Being around people you love, Your work/study, Food",3,Less than 1 hour,5,Never smoked,Never,,Yes,Yes,Yes,Agree,Uncertainty about which major or career path to choose,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
4/7/2021 20:18:34,Female,23,Hindu,Urban,1,No,In a relationship,Between 4 and 7,Good,Outside food,Yes,3.5 L,Yes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Mathematics,No,No,"Teacher, Friend, Partner, Parent, Other adult","Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Always did,No,Yes,Only a few times,Yes,"School stress, Family problems, Gender/Sexuality, Body image, Anxiety and or depression, Self esteem, Suicidal thoughts, Self-harm, Sex and relationships, Child abuse/neglect that may have happened, Fear of the future/planning the future, Bullying, Parental/family mental health, Friendship issues, Eating disorders, Drugs and alcohol, Domestic and family violence/fighting at home, Cyber Bullying, Phone addiction/fights, I think parents need an information/support group","With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship), BF or GF, Siblings",Yes,Sometimes,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones, Sleep, Do nothing",4,"Being around people you love, Your work/study, Food",3,1 hour,2,Never smoked,Never,,Yes,I don't know,Not aware,Agree,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose, Submissions and project work",Maybe,Maybe,Yes,Maybe,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Maybe,No
4/7/2021 20:30:15,Male,21,Hindu,Urban,1,No,In a relationship,Between 4 and 7,Good,Outside food,No,1.5  L,Sometimes,Between 5 am and 7 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Science,No,No,I did not want support,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),When I was forced to,No,No,Only a few times,Yes,Self esteem,"With my friends (difficulties or break downs/loss of the friendship), Siblings",No,No,"Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones",3,Being around people you love,2,1 hour,3,"Used to smoke, but not anymore",On occasion,,No,Yes,Maybe,Agree,"Financial stress, Uncertainty about which major or career path to choose, Submissions and project work",Maybe,Yes,Yes,Maybe,No,Yes,Maybe,Maybe,No,Maybe,Maybe,No,No,Not sure,Maybe,No
4/7/2021 22:30:40,Female,25,Hindu,Urban,1,No,Single,More than 8,Good,Homemade,Yes,2.5 L,No,Never a constant time,Never a constant time,Yes,Co-ed (Girls and boys),Bus or van with other students,Mathematics,Maybe,No,Teacher,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before/during UG,Sometimes,No,Yes,Many times,Yes,Self esteem,With my friends (difficulties or break downs/loss of the friendship),Yes,Yes,Instagram,Yes,"Hangout with friends and family, dear ones",4,Being around animals,4,Less than 1 hour,2,Never smoked,On occasion,,No,Maybe,Not aware,Neutral,Uncertainty about which major or career path to choose,Maybe,Yes,Yes,Maybe,Yes,Yes,No,Maybe,Yes,Maybe,Sometimes,Sometimes,No,Not sure,Maybe,Yes
4/8/2021 19:34:24,Female,20,Hindu,Urban,2,No,Single,Between 4 and 7,Good,Homemade,Sometimes,2.5 L,Yes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Science,Yes,Yes,Friend,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Always did,Yes,No,Only a few times,Yes,Suicidal thoughts,With my parents,Yes,Yes,Instagram,Yes,"Hangout with friends and family, dear ones",4,Being around people you love,3,Less than 1 hour,4,Never smoked,Never,,Yes,Yes,Yes,Disagree,Uncertainty about which major or career path to choose,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Sometimes,Yes,Yes,Not sure,Yes,No
4/10/2021 11:11:59,Male,24,Christian,Rural,1,No,Single,Between 4 and 7,Good,Homemade,Sometimes,1.5  L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Car or bike,Science,Maybe,No,Friend,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Always did,No,Yes,Only a few times,Yes,"Family problems, Fear of the future/planning the future, Drugs and alcohol",With my teachers,No,Sometimes,"Facebook, Instagram, Snapchat",No,"Hangout with friends and family, dear ones",4,"Being around people you love, Being around animals",2,1 hour,5,"Used to smoke, but not anymore",Very Often,,No,Maybe,Not aware,Agree,"Pressure to succeed in academics, Submissions and project work",Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Maybe,Yes,Sometimes,Yes
